k3_cluster_id,k3_cluster_name,n_observations,pct_observations,inertia,overall_silhouette,silhouette_mean,silhouette_median,pct_negative_silhouette,top_5_signed_features,raw_mean_log_weekend_weekday_ratio,raw_median_log_weekend_weekday_ratio,z_mean_log_weekend_weekday_ratio,raw_mean_weekday_commute_peak_share,raw_median_weekday_commute_peak_share,z_mean_weekday_commute_peak_share,raw_mean_weekday_midday_share,raw_median_weekday_midday_share,z_mean_weekday_midday_share,raw_mean_weekend_midday_afternoon_share,raw_median_weekend_midday_afternoon_share,z_mean_weekend_midday_afternoon_share,raw_mean_log_summer_winter_ratio,raw_median_log_summer_winter_ratio,z_mean_log_summer_winter_ratio
0,cluster_0,28,0.3146067415730337,188.54740844399404,0.30588759416444156,0.21650026287256394,0.20255673697753657,0.07142857142857142,low weekday_commute_peak_share (-0.83 SD); high weekday_midday_share (0.53 SD); low log_weekend_weekday_ratio (-0.19 SD); high weekend_midday_afternoon_share (0.02 SD); high log_summer_winter_ratio (0.01 SD),-0.4816957915847402,-0.4283824319402622,-0.18624828572998325,0.32778969918560785,0.3388799884664734,-0.8255465488767867,0.30672075788396447,0.3009086544821332,0.5307851448440528,0.4963944684311784,0.4923754902228028,0.02436731880760406,0.6245651058167504,0.5915666799242281,0.007595530027193463
1,cluster_1,7,0.07865168539325842,188.54740844399404,0.30588759416444156,0.5295808748162146,0.6384609651589458,0.0,high log_summer_winter_ratio (2.81 SD); high weekday_midday_share (2.39 SD); high log_weekend_weekday_ratio (2.15 SD); high weekend_midday_afternoon_share (2.02 SD); low weekday_commute_peak_share (-1.62 SD),0.2398444866428236,0.200232244945215,2.1509008115666197,0.2804186884995151,0.27187928630919234,-1.6244766308756275,0.4091134054076439,0.4246329989668425,2.3946725009266947,0.6058025791052989,0.6193379110955763,2.023808090060848,1.5664257428290895,1.5092235037934902,2.805667469159218
2,cluster_2,54,0.6067415730337079,188.54740844399404,0.30588759416444156,0.3232393036387038,0.3450737701462069,0.0,high weekday_commute_peak_share (0.64 SD); low weekday_midday_share (-0.59 SD); low log_summer_winter_ratio (-0.37 SD); low weekend_midday_afternoon_share (-0.27 SD); low log_weekend_weekday_ratio (-0.18 SD),-0.48046057757923966,-0.471391832502349,-0.18224729038012585,0.4146058902471972,0.4150762199906675,0.6386414774940619,0.2453898113370157,0.24931775044731735,-0.5856424363355617,0.48001435418464483,0.47893650850823566,-0.27498039920442335,0.4982581808733485,0.5246226532633986,-0.3676360578680727
