cluster_id,cluster_name,n_observations,pct_observations,silhouette_mean,silhouette_median,pct_negative_silhouette,top_distinctive_features_signed,cautious_characterization,raw_mean_log_weekend_weekday_ratio,raw_median_log_weekend_weekday_ratio,z_mean_log_weekend_weekday_ratio,raw_mean_weekday_commute_peak_share,raw_median_weekday_commute_peak_share,z_mean_weekday_commute_peak_share,raw_mean_weekday_midday_share,raw_median_weekday_midday_share,z_mean_weekday_midday_share,raw_mean_weekend_midday_afternoon_share,raw_median_weekend_midday_afternoon_share,z_mean_weekend_midday_afternoon_share,raw_mean_log_summer_winter_ratio,raw_median_log_summer_winter_ratio,z_mean_log_summer_winter_ratio
0,cluster_0,82,0.9213483146067416,0.5968437321548229,0.6575775637484411,0.0,low log_summer_winter_ratio (-0.24 SD); low weekday_midday_share (-0.20 SD); low log_weekend_weekday_ratio (-0.18 SD); low weekend_midday_afternoon_share (-0.17 SD); high weekday_commute_peak_share (0.14 SD),broad mixed / less seasonal temporal pattern,-0.48088235797136186,-0.44551315038559947,-0.18361348391422347,0.3849613372017765,0.387555968744034,0.13867483434304037,0.2663320857676812,0.26624692287328194,-0.20442326227422994,0.48560756392736354,0.4853687811684045,-0.1727641052490969,0.5413873747564614,0.5560927351050715,-0.23950819858676228
1,cluster_1,7,0.07865168539325842,0.5977797753696159,0.6839336963806141,0.0,high log_summer_winter_ratio (2.81 SD); high weekday_midday_share (2.39 SD); high log_weekend_weekday_ratio (2.15 SD); high weekend_midday_afternoon_share (2.02 SD); low weekday_commute_peak_share (-1.62 SD),strongly seasonal / recreational-like temporal pattern,0.2398444866428236,0.200232244945215,2.1509008115666197,0.2804186884995151,0.27187928630919234,-1.6244766308756275,0.4091134054076439,0.4246329989668425,2.3946725009266947,0.6058025791052989,0.6193379110955763,2.023808090060848,1.5664257428290895,1.5092235037934902,2.805667469159218
